ID	C18-neg_Cluster_0045	C18-neg_Cluster_0064	C18-neg_Cluster_0079	C18-neg_Cluster_0144	C18-neg_Cluster_0354	C18-neg_Cluster_0361	C18-neg_Cluster_0472	C18-neg_Cluster_0490	C18-neg_Cluster_0506	C18-neg_Cluster_0731	C18-neg_Cluster_0832	C18-neg_Cluster_0833	C18-neg_Cluster_0900	C18-neg_Cluster_0927	C18-neg_Cluster_0930	C18-neg_Cluster_2021	C8-pos_Cluster_0264	C8-pos_Cluster_0277	C8-pos_Cluster_0288	C8-pos_Cluster_0338	C8-pos_Cluster_0341	C8-pos_Cluster_0416	C8-pos_Cluster_0478	C8-pos_Cluster_0878	C8-pos_Cluster_1004	C8-pos_Cluster_1490	C8-pos_Cluster_1758	HILIC-neg_Cluster_0003	HILIC-neg_Cluster_0013	HILIC-neg_Cluster_0030	HILIC-neg_Cluster_0033	HILIC-neg_Cluster_0049	HILIC-neg_Cluster_0064	HILIC-neg_Cluster_0082	HILIC-neg_Cluster_0085	HILIC-neg_Cluster_0087	HILIC-neg_Cluster_0122	HILIC-neg_Cluster_0123	HILIC-neg_Cluster_0125	HILIC-neg_Cluster_0166	HILIC-neg_Cluster_0181	HILIC-neg_Cluster_0187	HILIC-neg_Cluster_0220	HILIC-neg_Cluster_0296	HILIC-neg_Cluster_0321	HILIC-neg_Cluster_0365	HILIC-neg_Cluster_0372	HILIC-neg_Cluster_0401	HILIC-neg_Cluster_0707	HILIC-neg_Cluster_0740	HILIC-neg_Cluster_1126	HILIC-neg_Cluster_1303	HILIC-neg_Cluster_1360	HILIC-pos_Cluster_0007	HILIC-pos_Cluster_0032	HILIC-pos_Cluster_0038	HILIC-pos_Cluster_0062	HILIC-pos_Cluster_0090	HILIC-pos_Cluster_0114	HILIC-pos_Cluster_0121	HILIC-pos_Cluster_0184	HILIC-pos_Cluster_0246	HILIC-pos_Cluster_0254	HILIC-pos_Cluster_0298	HILIC-pos_Cluster_0374	HILIC-pos_Cluster_0379	HILIC-pos_Cluster_0384	HILIC-pos_Cluster_0419	HILIC-pos_Cluster_0446	HILIC-pos_Cluster_0447	HILIC-pos_Cluster_0453	HILIC-pos_Cluster_0540	HILIC-pos_Cluster_0822	HILIC-pos_Cluster_0906	HILIC-pos_Cluster_0936	HILIC-pos_Cluster_1113	HILIC-pos_Cluster_1486	HILIC-pos_Cluster_1673	HILIC-pos_Cluster_2052	HILIC-pos_Cluster_2093
G72725	0.00047656002841152	0.000340740020314213	0.000118954507091821	8.55292550990767e-05	0.000163569009751645	1.81326760810325e-05	6.45330038473238e-05	1.30798507797936e-05	5.37957532071912e-06	0.00268025015979095	0	0.0102928006136354	1.07625756416424e-05	0	4.85592528950019e-05	0.0046179752753141	9.17422554694829e-06	0	4.87092529039446e-05	7.23012543104508e-06	0	0.00172183260265209	0.0086366005148962	4.62915027598033e-05	2.97820017755411e-05	8.89522553031489e-05	1.64683759818104e-05	0.000415310024759922	0.0013252825790106	0.00186517761119802	9.03117553841995e-05	0.00172240760268637	0.00179736510715518	0.000279027516635042	2.85357517012423e-05	0.00102836756130914	4.00832523896803e-05	0.00106688006360518	0.000110599256593698	0.00921272554924358	0.000909072554197019	0.00385275022969297	0.000112804506725171	0.00105001256259957	5.20422531026511e-05	0.000104557256233487	0.000655395039073292	0.000103415006165388	0.000215620762854862	0.000292140017416782	2.76030016456337e-05	0.00454310027085021	0.00187171761158792	8.83727552686003e-05	1.58606259455776e-05	2.65225015812165e-05	0.00154288759198376	1.17451507002215e-05	1.88923761263243e-05	0.000217878512989465	0.0001010535060246	0.000136316258126892	1.96323761704415e-06	3.31242519747992e-05	0.000550327532809386	0.000110114506564798	0.000148385508846436	0.000604167536019215	2.49735514888713e-05	2.58110015387984e-05	0	0.000212236762653115	4.36805026041409e-06	1.16930506971154e-05	1.15491756885379e-05	1.30543007782703e-05	0	0.000225134263422038	0.000276592516489872	0.00162276009674559
G36348	7.25149932462363e-05	2.2372022916357e-05	1.45067236489003e-05	6.31029941228332e-06	0.00478564955428326	0.000531834950466967	0.00102787740426751	0.00046455745673293	0.000373854965180607	0.000277927474114919	0.000760012429215407	0.00721779932776232	0.00108550739890007	0.000982069908533839	0.00679209936741035	3.83569964275789e-06	0.000224249229114301	3.28184969434132e-05	8.36307422109588e-05	5.74752446469799e-05	0.000118260488985679	0.000700484934759565	0.000138081737139606	0.00812444924332048	0.000176466733564577	0.000256169976141327	0.000172104733970836	0.000204109230990062	0.00311284971008132	3.35312468770304e-05	0.00012238948860112	0.000566687447220941	2.4298622736921e-05	9.02367415957018e-05	0.00337629968554462	0.000137684737176581	0.000122054238632344	0.00118188488992385	1.88240732467992e-06	0.00486522454687196	0.000109347239815825	0.00302497471826565	0	0.00113365739441557	0.00028590997337146	1.16635239137049e-05	7.35844931466273e-05	0.000173808233812179	6.05124943641023e-05	1.72069483974119e-05	0.000513834952143417	0.0001796607332671	0.000587879945247155	3.32557469026894e-05	1.14619739324764e-05	6.20244942232805e-05	0.00052282745130589	0.003464424677337	0.000500809953356514	0.000380877464526558	6.75962437043495e-06	0.000273694974509117	1.48803736141e-05	0.000750512430100199	0.00136293237306179	0.00123808738468937	9.05679915648505e-06	0.000411624961662856	9.82152408526155e-05	0.000294624972559779	0.00036864996566538	0.000115472239245366	6.36724940697922e-05	0.000140849736881805	0.000368759965655135	2.29992228579421e-05	6.82544936430426e-05	4.15342461316623e-06	0.0007249949324768	5.30887450555213e-06
G72726	0.00555345008909733	0.00180042252888526	0.000506632508128209	5.13547508239151e-05	4.93162507912102e-05	5.23080008392086e-06	2.65970004267116e-05	0	0	0.00166115252665087	0	0.0120528501933711	2.3297825373781e-05	1.24066751990477e-05	7.27432511670636e-05	0.00606767509734735	1.87950503015403e-05	0	2.9564750474325e-05	5.98877509608151e-06	8.47785013601524e-06	2.66202504270847e-05	0.00339872505452779	2.68520004308028e-05	8.87045014231395e-06	1.13951751828196e-05	0	0.000178447252862936	0.00101258251624547	0.00163696502626281	2.18308753502458e-05	0.000892367514316787	0.00028646250459589	0.000137254502202056	3.79490006088386e-06	0.000378145006066807	3.10612504983343e-05	0.000850037513637662	0.000107343251722172	0.00638182510238745	0.000965505015490176	0.00227771503654275	0.000318732505113617	0.000720552511560256	3.10512504981738e-05	0.000643947510331236	0.000729487511703606	8.35527513404869e-05	0.00013545650217321	0.000122865751971209	6.73740010809215e-06	0.00274527504404409	0.00272542504372563	5.57957508951647e-05	9.30605014930255e-06	4.31845006928349e-06	0.00113082001814242	4.32542506939539e-06	1.56793002515524e-05	0.00020536225329475	0.000145941252341423	0.000118584751902526	0	3.17870005099779e-05	0.000138736252225829	0.000140465752253576	0.000218808003510468	0.000551100008841628	1.40454502253396e-05	2.18636503507717e-05	5.7431750921412e-06	0.000244869503928588	1.00057501605283e-05	1.96344753150077e-05	2.52107504044712e-06	1.53095252456199e-05	0	0.00104924501683367	2.59295004160025e-05	0.00275780004424504
G72676	0.000385297450505711	0.000189814725616903	7.95182397852976e-05	7.86092399020654e-06	0.000478319938556288	4.0994244733988e-05	0.000169536228221825	3.78969951318524e-05	1.98209724538504e-05	0.00224561721153396	0.000689862411382103	0.0120972234460227	0.000217468472064576	2.80892463917298e-05	0.000922112381547887	2.00545224238492e-05	0.000617517420675349	3.39477456391626e-05	5.05227435099823e-05	3.10974960052981e-05	0.000213123222622756	0.00183280226456308	0.000326139958104925	7.35629905502932e-05	9.97634871846468e-05	0.000128063233549336	6.37767418074088e-05	0.000788642398693087	0.00326399958071526	0.00161912229201184	3.86694950326191e-05	0.00135662482573157	3.48649955213351e-05	0.000495839936305716	0.000214888722395964	0.000507142434853827	6.57614915524531e-05	0.00180922976759114	0.000101662986940642	0.00659707415255734	0.00272849964950417	0.00401132448471589	7.76002400316788e-05	0.000962452376365918	0.000283429963591338	4.84629937745722e-05	0.000333239957192878	0.000625082419703569	0.000120002734584767	4.41419943296364e-05	7.73487400639858e-05	0.00278997464160725	0.00206569473464633	0.000201843974071658	0.000556384928528266	0.000715354908107404	0.00259549966658899	4.06802447743236e-05	0.000195228724921435	7.2649490667639e-05	4.3416994422768e-05	0.00101454736967393	0.000105399986460597	0.000367984952729628	0.000992927372451181	0.000239331719256082	6.15032420994565e-05	0.000948752378125784	4.42679943134508e-05	8.6842488844444e-05	1.70301228123556e-06	0.000395827449153055	1.64012728931359e-05	9.91462372639371e-05	8.53489890362951e-05	0.00010315898674847	1.59914979457746e-05	2.25576221023076e-05	0.000421034945914967	5.9689492332446e-06
G72727	0.000420277521383966	0.000313062515928804	0.000153432757806748	9.16957546655336e-05	0.000114683255835151	1.5900425809023e-05	6.16987531392686e-05	2.89497514729803e-05	1.7880375909764e-05	0.00182705509296163	0	0.00918137546715376	2.81012514298081e-05	4.56850023244796e-05	4.0232752047066e-05	0.0081767004160353	2.18285261106482e-05	5.39875027469157e-05	2.86645014584666e-05	2.90192514765165e-06	2.77117514099901e-05	0.000528477526889246	0.00138989257071855	0.000225415511469273	6.28640031985573e-06	2.75445014014803e-05	0	0.000507590025826477	0.00170248008662318	0.00237852262102062	0.0003166925161135	0.00058392252971032	0.00214389260908251	0.000529210026926516	3.35752517083284e-05	0.000456062523204728	4.03537520532225e-05	0.000946967548182263	0.000136052006922406	0.00796390040520791	0.000831470042305682	0.00309137515729098	0.000117669255987081	0.000718245036544728	0.000112417005719843	8.2120754178352e-05	0.000858172543664321	0.0001009265051352	0.000492195025043171	0.000230701011738202	0.000127744756499728	0.00355555018090847	0.0028655251457996	6.9511503536786e-05	1.2036300612414e-05	3.87620019722333e-05	0.0029210001486222	6.51015033124026e-06	1.9343350984201e-05	6.92992535259866e-06	0.00013894375706954	0.00101320005155221	4.90577524960871e-05	5.53205028147396e-05	0.00141120007180269	0.000367822518715025	0.000220571511222807	2.32372511823249e-05	3.46402517625163e-05	5.68827528942277e-05	0	0.00039087501988795	0.000266162513542504	2.18023511093164e-05	9.46695048168398e-05	1.00021505089153e-05	0	0.000702122535724405	6.20515031572168e-05	0.00499785025429355
G72733	0.000752685029084784	0.000385705014904172	0.000168882256525843	5.71415022080262e-05	7.16292527678528e-05	4.5563001760617e-06	3.39540013120293e-05	6.34155024504622e-06	0	0.00155730256017631	0	0.0101661253928331	8.80800034035324e-06	8.97510034681022e-06	7.60102529371407e-05	0.00184311007122031	1.89475257321584e-05	5.4066502089204e-06	2.76860010698251e-05	1.93075007460684e-05	8.23710031829288e-06	0.000543735021010669	0.00669362525865088	1.41156755454491e-05	8.74537533793333e-05	2.10955508151611e-05	0	0.000452747517494787	0.00247945259580946	0.00221240008549018	2.83825010967389e-05	0.00142189005494379	0.0018030725696732	0.000422570016328686	0.00485147518746767	0.000584517522586561	4.52435017482711e-05	0.00112972504365413	0.000146270255652084	0.00831397532126344	6.66495025754284e-05	0.00344860013325865	0.000401122515499926	0.000713282527562218	0.000186884757221484	0.000151849005867654	0.000714197527597575	6.73920026041196e-05	0.000129829005016771	9.54455036881455e-05	3.70967514334695e-05	0.00360462513928767	0.00357820013826657	0.00012028325464791	2.98955011552033e-06	1.16392254497557e-05	0.00212057008194174	8.51635032908349e-05	1.58385256120224e-05	0.000139202005378957	0.000148534255739568	0.000363060014029138	6.55142525315608e-05	6.01185023230616e-05	0.000592105022879752	0.000159253256153765	0.000124864004824917	6.92657526765239e-05	5.37550020771672e-05	4.66502518026299e-05	3.93090015189539e-06	0.000376917514564611	6.26687524216068e-05	0.00047554001837552	1.0359025400287e-05	3.60955013947798e-05	0	0.000508190019637161	6.93580026800886e-05	0.00055319252137612
G72734	0.000179507974176907	8.78749873587569e-05	5.17862425502978e-05	2.77579960068776e-05	0.000129324481396046	7.9595738549767e-06	0.000286154958835221	2.86849958735242e-05	2.4292521505403e-06	0.0011017598415065	0	0.0110883984048801	6.65647404243393e-05	5.87712415454719e-06	0.000678042402460312	0.00413607440500564	4.10939940884296e-05	8.38989879307237e-06	4.78592431152158e-05	7.1398489728981e-06	6.32554909003908e-06	0.000135156730557049	0.00200401221171312	0.000330167452503811	3.28739952709163e-05	8.21884881767874e-06	0	0.000228365717148484	0.00133578230784124	0.000578072416841479	8.63157375830625e-05	0.000991017357437347	2.36360215998437e-05	0.000321367453769733	0.00121131482574649	0.000319952453973288	3.32187452213224e-05	0.00127982981589027	5.38452422541008e-05	0.00468317432630266	4.35797437308425e-05	0.00236666465954381	9.00159870507637e-05	0.00050616242718608	0.000354097449061365	2.81207459546943e-05	0.000335559951728073	0.000200481471159768	0.000148782478596919	3.21867453697806e-05	6.83307401702916e-05	0.0018416647350676	0.0038140994513233	0.000129487981372526	0.000276462460229534	3.19044954103836e-05	0.00234759466228712	2.68414961387206e-05	1.04037985033631e-05	7.08507398077775e-05	5.40279922278113e-05	0.000959147362022	0.000166907225989586	3.73959946204048e-05	0.000793357385871692	0.000123492232235043	0.000119680232783418	0.000496442428584349	3.55662448836232e-05	5.91867414857002e-05	0	0.000426869938592689	0.000351964949368135	0.000316432454479657	9.24202367049007e-05	7.02677398916448e-05	1.81714223859528e-05	2.34480466268848e-05	2.42535965110025e-05	0.00187881222972375
G72728	0.000288982508691669	4.13762512444652e-05	4.86245014624694e-05	1.21303753648429e-05	0.000176013755293931	1.87764505647356e-05	0.000644257519377205	4.10162512336376e-05	5.6190251690023e-06	0.000897665026998891	0.00140163754215677	0.00978242529422405	0.0012552100377527	0.00242247757286037	0.00772400023231321	2.85100008574896e-06	0.000251772507572511	4.3859751319161e-05	6.73822520266425e-05	1.64710504953965e-05	0.000182567505491046	0.000562737516925344	0.000773857523275158	0.000268142508064869	3.43412510328749e-05	8.15882524539136e-05	5.66935017051591e-06	0.0010484625315344	0.00297572508950029	0.000276342508311498	2.55000007669584e-05	0.00170659005132877	9.52785028656725e-05	0.000504962515187657	7.25427521818539e-05	0.000373415011231129	0.000358737510789676	0.0017789825535061	1.09901003305471e-06	0.00525387515801975	0.000116269503497015	0.00256282507708158	0.000107087503220849	0.000446770013437412	0.000278980008390826	7.45265022415187e-05	0.000183109755507355	0.00035865751078727	0.000144213504337481	0.000239790757212139	0.000106328753198029	0.0016878525507652	0.00437607513161834	0.000110939753336713	1.13890753425469e-05	0.000237278757136586	0.00355640010696514	9.83010029565796e-06	5.93445017848927e-06	0.00156322004701666	4.97782514971705e-05	0.000359455010811256	0	0.000152712004593088	0.00587285017663654	0.000312590009401707	4.34312513062731e-05	0.000723930021773498	0.000205144006170075	0.000144060254332871	1.57311004731412e-06	0.000502712515119984	0.000938950028240612	0.00017705275532518	0.00103332753107919	0.000247586007446595	2.75440008284354e-05	0.000601955018104881	0.000211211256352559	7.87437523683601e-07
G72729	0.00244341987172968	0.000670624964794721	0.000218451738532108	8.00884957956563e-05	2.7691248546314e-05	0	2.09713988990807e-05	0	0	0.00228024988029549	0	0.0148383742210414	1.7020024106513e-05	1.5694499176098e-05	0.000793089958365771	0.00517702472822575	0	7.3001496167697e-06	3.9312997936216e-05	1.14477743990351e-05	0	1.96225239698916e-05	0.00056833497016456	0	1.48454992206673e-05	1.05442744464654e-05	0	0.000843509955718912	0.00577424969687369	0.00767049959732773	2.00078239496648e-05	0.00230538237897613	0.00496517473934707	0.000414999978214068	2.82077485191997e-05	0.00106007744434994	1.42639492511965e-05	0.000690684963741647	0.000375802480271788	0.00929999951178513	0.0031695498336106	0.00507537473356199	0.00154671991880304	0.000625914967141827	5.74392469846564e-05	0.000500757473712123	0.000907437452362959	9.73739948882329e-05	0.000136781492819488	8.98997452806027e-05	1.09665494242976e-05	0.00592832468878533	0.0116526493882799	2.33302737752487e-05	9.61252449537875e-06	4.21107477893447e-06	0.00179746240564001	6.21822467356668e-06	0.000261734986259901	6.00547468473525e-05	0.000238774237465254	0.000729332461712799	4.83979974592878e-05	3.53477481443767e-05	0.000448874976435758	0.000102528494617641	0.000162965741444914	0.000403417478822105	2.06151739177812e-05	2.12096988865709e-05	0	0.000329042482726512	0	4.09632478495841e-05	1.40500492624255e-05	2.22122488339408e-05	4.60769975811316e-07	0.000604632468259078	2.07934989084198e-05	0.00216712738623399
G72735	0.00214197256792307	0.000273222508664029	0.00046992001490141	2.90115009199699e-05	0.000168156255332323	5.44102517253776e-06	0.00011821375374862	4.18360013266416e-06	0	0.00199895006338776	0	0.0125795003989026	1.12197253557834e-05	0.000295015009355081	0.00010513575333391	0.0105059503331492	8.23610026117106e-05	3.71875011792352e-05	4.78112515161199e-05	6.14177519475892e-06	9.13477528966852e-05	5.9549251888338e-05	0.000890085028225064	5.88847518672664e-05	4.17677513244773e-05	9.19720029164805e-06	0	0.000657580020852208	0.0034586751096764	0.00238845257573908	2.27194507204457e-05	0.00159255755050084	0.00266670008456246	0.000844617526783265	6.48435020562215e-05	0.000607705019270645	2.0413600647326e-05	0.00188557005979242	0.000127438254041134	0.00863150027370941	0.00162088505139912	0.00378275011995299	0.000172525005470858	0.000870755027612099	8.51455027000086e-05	0.0003154000100015	0.000619520019645305	0.000468787514865498	0.000169983505390266	0.000181318755749713	1.57570504996643e-05	0.0031678251004534	0.00452757514357178	0.000195177506189181	0.000149928004754296	8.09202525660237e-05	0.00505830016040135	1.64331755211046e-05	0.000143825254560774	2.22334507050344e-05	0.000125569503981875	0.00044315001405252	0.000170876255418576	0.000308257509775007	0.00289735009187649	0.000209771756651973	0.000150500254772442	0.00048121751525966	5.63105017856356e-05	0.000104676003319331	5.74930018231333e-06	0.000366995011637605	3.10397509842868e-05	4.14127513132201e-05	0.000131422504167477	6.03420019134766e-05	0	1.66126005267943e-05	0.000166966505294596	0.00442195014022236
G72730	0.000223801025675276	0.000200857523043113	7.60662587266007e-05	3.16975036364541e-05	0.000103029511819924	0.00049244255649482	6.14117570453824e-05	0.000141059016182809	3.02385034690722e-05	0.00180891020752483	0.000219828275219508	0.0120298263801059	4.49165051529865e-05	0.00010096076158259	0.000156418517944907	3.60442541351293e-06	0.000536165061510826	9.98010114495388e-05	0.00027107003109815	2.81205032260875e-05	0.000358405041117543	0.0023140227654732	0.000576500066138206	9.95810114242996e-05	4.85027555644144e-05	0.000111522762794301	7.87867590387065e-06	0.000442100050719343	0.0012107326388997	0.00135128265502411	8.41820096576695e-05	0.000623427571521902	4.85995055755139e-05	0.000322530037001831	0.00265427530450822	0.000286150032828183	2.24130775713106e-05	0.000920475105600287	8.53742597944488e-05	0.00635517572908911	5.17425059360904e-05	0.00243649027952312	0.000149681767172042	0.000970440111332456	4.30485049386827e-05	4.24325048680129e-05	0.000306282535137858	0.000227847776139534	4.29712549298203e-05	0.000227587526109677	0.000359730041269552	0.00449880051611893	0.00738245084694189	4.63595053185328e-05	8.35182595815217e-06	5.19412559588918e-05	0.00227754526128836	1.30353514954634e-05	2.83420032514988e-05	2.63935030279597e-05	9.08172604188899e-05	0.000950667609064082	5.30330060841414e-05	0.000311870035778877	0.00252282528942779	0.0003429100393399	8.90200102127027e-05	0.000838062596145621	7.6696008798848e-05	6.65575076357219e-05	4.37562550198784e-06	0.000369155042350823	0.000184566771174178	8.70072599817926e-05	0.000263555030236002	6.62327575984654e-05	4.44345050976897e-05	0.000395425045364614	0.000294670033805629	1.00518761531882e-06
G72731	0.000754470015670908	0.000336622506991902	0.000150441503124783	3.06307506362237e-05	9.95317520673491e-05	0	3.47485007217524e-05	0	0	0.00167837503486111	3.95962508224438e-06	0.00485065010075164	8.5586751777701e-06	0	6.15237512778945e-05	0.00428847508907484	4.69645009754879e-05	3.91582508133462e-06	4.48560009316928e-05	9.5940251992751e-06	7.88060016368598e-06	1.76586753667839e-05	0.000456807509488235	3.431075071266e-05	8.18775017006571e-06	7.62277515833076e-05	5.97740012415508e-06	0.000361530007509249	0.00231283254803927	0.00259432505388608	1.78777503713343e-05	0.00230359254784735	0.00299597506222865	0.000424762508822636	3.2103750666819e-05	0.000739585015361735	3.94320008190322e-05	0.00131078502722599	0.000127637752651132	0.00900572518705567	0.00220355004576939	0.00384347507983186	0.000463225009621531	0.000788840016384799	6.08437512637704e-05	9.32635019371529e-05	0.00098655752049154	0.000126159252620422	0.000263887505481141	7.65582515901723e-05	8.48885017631978e-06	0.00236326754908684	0.000555970011547914	0.000110445002294026	0.000172785253588879	1.85193503846608e-05	0.00261925005440379	0.000284377505906734	3.26127506773913e-05	7.55532515692977e-05	9.70187520151522e-05	0.00019385675402655	7.91312516436154e-06	9.165100190366e-05	0.000739615015362359	0.000188889503923377	0.000265167505507728	0.000219736504564092	0.000118433252459947	0.000123025752555337	2.03436004225518e-06	0.000496322510308991	4.2421000881116e-05	1.4765525306691e-05	3.417450070983e-05	1.87425753892973e-05	0	0.000488052510137217	6.54250013589263e-05	0.000986420020488684
G36382	0.000245369231891419	0.000214544484166327	5.95657456039676e-05	7.38272445514497e-06	0.00067881494990254	0.000194676485632613	0.000384824971599398	0.000239377232333637	6.23209954006264e-05	0.00193437735724034	0.00238189232421313	0.0166196237734493	0.00403154970246619	0.00182637236521125	0.0121248491051698	0	0.00157840488351159	1.97378985433164e-05	3.39719974928207e-05	8.96897433807759e-05	0.000330539975605704	0.000828512438854664	0.000112048741730652	0.00131492240295695	0.000403832470196619	0.000733167445891253	0.000219674483787727	0.000467054965530713	0.00477109964788641	0.00206323484773048	0.000329799975660317	0.000600557455678049	2.17992983911824e-05	0.000143340989421241	0.00148442239044762	4.05387470081857e-05	0.000126717490648078	0.000507997462509101	0.000266614980323455	0.00499784963115195	2.83777479056839e-05	0.00186640236225699	2.08838984587401e-06	0.00039248997103371	0.00018546923631212	6.11827454846308e-05	0.000252049981398371	2.31127232942498e-05	1.35950239966689e-05	2.10983734429116e-05	0.000455989966347325	0.00328259975773971	0.0106342242151799	0.00107918992035433	0.000173221237216039	0.00247099481763725	0.0011346649162602	0.0028569747891514	0.0004401599675156	0.00140350239641963	1.49839738941625e-05	0.000208518484611054	6.12189954819555e-05	0.000122465990961845	0.00335889975210866	0.000311704976995752	2.20004233763391e-05	0.000238461732401202	0.000160495988155179	0.000363154973198673	7.56192444191977e-06	7.91694941571845e-05	1.48463489043194e-05	0.000158005988338945	0.000461172465964849	8.82792434848727e-05	3.54844973811962e-05	5.63442458417186e-06	0.000466399965579053	0
G36349	0.000268757529365832	9.16077600095356e-05	3.31275036196817e-05	2.49679277281244e-05	0.000287285031390242	0.00112791762324209	0.000125992013766536	0.000337185036842574	0.000158699267340299	0.00171085518693685	0.000229775525106457	0.0111905512227373	0.000243291776583312	0.000125209013680982	0.00125381763699857	1.14627262524765e-05	0.00115930262667138	4.57582549997826e-05	7.96090086984903e-05	7.89707586287518e-05	0.000248065027104862	0.000579835063355765	0.000264605028912108	0.000318590034810788	0.000434447547469976	0.00022504302458936	6.86202574978027e-05	0.000355955038893481	0.00238228776030103	0.00207646522688528	2.74732530018691e-05	0.00062045006779357	0.000212913273264001	0.000641630070107806	0.00332187536296521	0.000115111762577704	0.000725095079227623	0.000524285057286085	0.000229062025028497	0.00538455058834373	0.000133001014532376	0.00272722529799068	2.24217524499161e-06	0.00081094008860749	0.000268120029296175	6.61672572297753e-05	0.000298155032577954	0.000330725036136721	3.27032535733259e-05	1.3168901438902e-05	0.000337127536836291	0.00398482543540255	0.00748677581804368	0.000817767589353498	2.54430027800335e-06	0.00307182533564346	0.00176857269324336	3.77802541280651e-05	0.000717060078349677	0.00343910037577382	3.45242537722978e-05	0.000378787541388278	1.72546768853349e-05	9.53447604178596e-05	0.00413317545161204	9.40705102786284e-05	4.17547545623395e-05	0.000410290044830403	0.000288515031524638	0.000130462764255033	1.70872268670384e-06	0.000343085037487238	5.48125059890967e-05	0.00040383004412455	0.00209146772852454	0.000116137262689755	2.57800028168559e-05	5.14707556239598e-06	4.85190053014364e-05	4.04735044223435e-06
G36374	0.000121990985021462	2.6250746776829e-05	1.0709573685036e-05	0.000119694485303435	0.000931097385676162	0.000480597440990336	0.000290847464288592	0.000550094932457158	0.000152880231228758	4.55077444123782e-06	0.00198893725579038	3.68012454813968e-05	0.012250548495829	0.00515017436764112	0.00872262392900156	0	0.00239350720611567	0.000113604986051128	5.4308243331818e-05	0.000130611233963034	0.000752094907654798	0.000246817219694801	0.00155704230882016	4.18559948607546e-05	0.000183948727414044	0.000122052985013849	3.76324953793326e-06	0.000305424962498709	0.000509767437408728	0.00155340480926678	2.42093720274771e-05	0.000903479889067148	0.000119934735273936	9.99282377304138e-05	0.00151971481340337	0.000276212466085535	0.000171734978913697	0.000542544933384176	5.59204931338596e-05	0.0022644347219637	2.11508474030149e-06	0.00165613479665319	1.88485726856973e-05	0.000230970221640558	0.000113904736014324	2.49056969419795e-05	0.000226285222215801	0.000202618475121698	5.70104930000251e-05	5.7011242999933e-05	0.00116120235742296	4.69487442354466e-06	0.00147640481872115	0.000755629907220756	6.61524918775341e-05	0.00221775222769557	0.000678402416703055	0.00503684938155561	0.000823347398906134	0.00361544955608073	7.30484910308159e-06	0.000283094965240475	8.85342391294142e-05	0.000122026235017134	0.00116847735652971	7.06352413271243e-05	2.8068996553577e-05	7.10237412794227e-05	0.000297359963488962	0.00108468736681777	6.97607414344989e-05	7.04574913489491e-05	7.01677413845258e-05	0.000324202460193133	0.00013774248308743	2.63467467650417e-05	0.00025008246929388	3.40809958153999e-06	0.00025073996921315	0
G36350	4.91102506468078e-05	0.000686192509037516	1.73228252281507e-05	1.33579251759309e-05	0.000605260007971592	0.00063580000837382	0.000460450006064368	0.00059970500789843	0.00013395900176431	0.0023696475312095	0	0.00983065012947482	6.06857507992632e-05	0.000503085006625894	0.000227805253000315	0	0.00797200010499543	0.000152648502010461	4.75252506259325e-05	0.00017603775231851	0.0016276875214375	0.00198263252611231	0.000748360009856294	0.000813845010718766	0.000145998251922874	0.000234285503085663	5.07597506685326e-06	0.000167450002205404	0.0009979025131429	0.00127854001683904	4.58197506034702e-05	0.000345160004545939	0.000101855751341494	0.000255352503363126	6.44842508492914e-06	0.000111636501470311	0.000144452251902512	0.000334065004399811	8.27297510895942e-05	0.00409800005397281	4.06792505357671e-05	0.00157452252073729	0	0.000720735009492458	0.000301697503973514	1.69690752234916e-05	0.000135783251788337	1.55118502042992e-05	2.17971502870799e-05	1.23790751630389e-06	0.00078016251027515	0.00632190008326274	0.010191850134232	0.000162650252142189	9.15237512054158e-06	0.000989260013029074	0.00143375751888334	8.14095010722059e-06	1.98128502609456e-05	0.000240147253162865	3.26397504298826e-05	0.000121530751600624	9.26072512196861e-06	5.47052507204969e-05	0.000868890011443738	6.20162508167866e-05	1.91115752517095e-05	0.000342652504512913	0.000183094502411451	5.93397507815357e-05	0	0.000800902510548307	2.42665503196032e-06	0.000680937508968304	0.000213489252811766	0.000360612504749456	6.60105008693929e-05	0.00020013475263588	0.000213214502808147	0
